SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME
List-2023-1308-4	DUST	List-2023-1308-3	EARTH (SOIL)	0	0	0	11	11	8
List-2023-1308-4	DUST	List-2023-1308-453	FLOUR	0	0	0	4	4	4
List-2023-1308-4	DUST	List-2023-1308-5	MUD	0	0	0	3	3	3
List-2023-1308-4	DUST	List-2023-1308-7	SAND	0	0	0	4	4	3
List-2023-1308-4	DUST	List-2023-1308-72	SMOKE (EXHAUST)	0	0	0	8	8	6
List-2023-1308-4	DUST	List-2023-1308-74	ASH	0	0	0	12	10	7
List-2023-1308-5	MUD	List-2023-1308-1047	DIRTY	0	0	0	9	6	4
List-2023-1308-5	MUD	List-2023-1308-3	EARTH (SOIL)	0	0	0	6	6	4
List-2023-1308-5	MUD	List-2023-1308-38	SWAMP	0	0	0	11	11	11
List-2023-1308-5	MUD	List-2023-1308-4	DUST	0	0	0	3	3	3
List-2023-1308-5	MUD	List-2023-1308-588	MORTAR BINDER	0	0	0	4	4	4
List-2023-1308-5	MUD	List-2023-1308-589	ADOBE	0	0	0	7	7	4
List-2023-1308-5	MUD	List-2023-1308-6	CLAY	0	0	0	56	54	23
List-2023-1308-6	CLAY	List-2023-1308-1	WORLD	0	0	0	5	5	4
List-2023-1308-6	CLAY	List-2023-1308-2	LAND	0	0	0	10	9	7
List-2023-1308-6	CLAY	List-2023-1308-3	EARTH (SOIL)	0	0	0	43	38	11
List-2023-1308-6	CLAY	List-2023-1308-38	SWAMP	0	0	0	4	4	4
List-2023-1308-6	CLAY	List-2023-1308-5	MUD	0	0	0	56	54	23
List-2023-1308-6	CLAY	List-2023-1308-563	FLOOR	0	0	0	7	7	5
List-2023-1308-6	CLAY	List-2023-1308-589	ADOBE	0	0	0	5	5	3
List-2023-1308-7	SAND	List-2023-1308-16	SHORE	0	0	0	7	7	6
List-2023-1308-7	SAND	List-2023-1308-3	EARTH (SOIL)	0	0	0	8	8	5
List-2023-1308-7	SAND	List-2023-1308-4	DUST	0	0	0	4	4	3
List-2023-1308-8	MOUNTAIN OR HILL	List-2023-1308-11	PRECIPICE	0	0	0	6	6	3
List-2023-1308-8	MOUNTAIN OR HILL	List-2023-1308-44	STONE OR ROCK	0	0	0	9	9	6
List-2023-1308-8	MOUNTAIN OR HILL	List-2023-1308-869	TOP	0	0	0	11	11	5
List-2023-1308-9	NOSE	List-2023-1308-10	NASAL MUCUS (SNOT)	0	0	0	11	10	5
List-2023-1308-9	NOSE	List-2023-1308-28	CAPE	0	0	0	10	8	5
List-2023-1308-9	NOSE	List-2023-1308-287	BEAK	0	0	0	26	26	17
List-2023-1308-10	NASAL MUCUS (SNOT)	List-2023-1308-285	NOSTRIL	12	12	9	3	3	3
List-2023-1308-10	NASAL MUCUS (SNOT)	List-2023-1308-347	SPIT	0	0	0	3	3	3
List-2023-1308-10	NASAL MUCUS (SNOT)	List-2023-1308-385	COMMON COLD (DISEASE)	0	0	0	8	8	8
List-2023-1308-10	NASAL MUCUS (SNOT)	List-2023-1308-9	NOSE	0	0	0	11	10	5
List-2023-1308-11	PRECIPICE	List-2023-1308-13	VALLEY	0	0	0	4	4	3
List-2023-1308-11	PRECIPICE	List-2023-1308-1306	REEF	0	0	0	3	3	3
List-2023-1308-11	PRECIPICE	List-2023-1308-44	STONE OR ROCK	0	0	0	64	54	6
List-2023-1308-11	PRECIPICE	List-2023-1308-564	WALL (OF HOUSE)	0	0	0	4	4	4
List-2023-1308-11	PRECIPICE	List-2023-1308-60	EDGE	0	0	0	6	6	4
List-2023-1308-11	PRECIPICE	List-2023-1308-8	MOUNTAIN OR HILL	0	0	0	6	6	3
List-2023-1308-12	PLAIN	List-2023-1308-13	VALLEY	0	0	0	16	12	4
List-2023-1308-12	PLAIN	List-2023-1308-163	PASTURE	0	0	0	23	23	11
List-2023-1308-12	PLAIN	List-2023-1308-2	LAND	0	0	0	3	3	3
List-2023-1308-12	PLAIN	List-2023-1308-3	EARTH (SOIL)	0	0	0	5	5	3
List-2023-1308-12	PLAIN	List-2023-1308-563	FLOOR	0	0	0	3	3	3
List-2023-1308-12	PLAIN	List-2023-1308-591	FIELD	0	0	0	81	74	12
List-2023-1308-12	PLAIN	List-2023-1308-592	GARDEN	0	0	0	3	3	3
List-2023-1308-12	PLAIN	List-2023-1308-897	FLAT	0	0	0	14	14	7
List-2023-1308-12	PLAIN	List-2023-1308-899	SMOOTH	0	0	0	4	4	4
List-2023-1308-13	VALLEY	List-2023-1308-11	PRECIPICE	0	0	0	4	4	3
List-2023-1308-13	VALLEY	List-2023-1308-12	PLAIN	0	0	0	16	12	4
List-2023-1308-15	MAINLAND	List-2023-1308-1	WORLD	0	0	0	4	4	4
List-2023-1308-15	MAINLAND	List-2023-1308-1184	COUNTRY	0	0	0	8	8	5
List-2023-1308-15	MAINLAND	List-2023-1308-2	LAND	0	0	0	17	17	8
List-2023-1308-15	MAINLAND	List-2023-1308-3	EARTH (SOIL)	0	0	0	10	10	6
List-2023-1308-15	MAINLAND	List-2023-1308-563	FLOOR	0	0	0	3	3	3
List-2023-1308-16	SHORE	List-2023-1308-35	SIDE	0	0	0	9	9	5
List-2023-1308-16	SHORE	List-2023-1308-60	EDGE	0	0	0	57	52	14
List-2023-1308-16	SHORE	List-2023-1308-7	SAND	0	0	0	7	7	6
List-2023-1308-17	CAVE	List-2023-1308-34	DITCH	0	0	0	3	3	3
List-2023-1308-17	CAVE	List-2023-1308-696	HOLE	0	0	0	26	26	14
List-2023-1308-18	WATER	List-2023-1308-1040	WET	0	0	0	7	5	4
List-2023-1308-18	WATER	List-2023-1308-19	BEVERAGE	0	0	0	22	20	4
List-2023-1308-18	WATER	List-2023-1308-20	SAP	0	0	0	24	24	4
List-2023-1308-18	WATER	List-2023-1308-26	LAKE	0	0	0	5	5	3
List-2023-1308-18	WATER	List-2023-1308-33	FLOWING BODY OF WATER	0	0	0	32	30	17
List-2023-1308-18	WATER	List-2023-1308-418	DRINK	0	0	0	3	3	3
List-2023-1308-18	WATER	List-2023-1308-461	SOUP	0	0	0	4	4	4
List-2023-1308-18	WATER	List-2023-1308-66	RAIN (PRECIPITATION)	0	0	0	11	10	7
List-2023-1308-18	WATER	List-2023-1308-988	YEAR	0	0	0	6	3	3
List-2023-1308-19	BEVERAGE	List-2023-1308-18	WATER	0	0	0	22	20	4
List-2023-1308-19	BEVERAGE	List-2023-1308-418	DRINK	0	0	0	8	8	4
List-2023-1308-19	BEVERAGE	List-2023-1308-461	SOUP	0	0	0	3	3	3
List-2023-1308-19	BEVERAGE	List-2023-1308-483	WINE	0	0	0	5	5	3
List-2023-1308-19	BEVERAGE	List-2023-1308-485	ALCOHOL (FERMENTED DRINK)	0	0	0	7	7	4
List-2023-1308-20	SAP	List-2023-1308-18	WATER	0	0	0	24	24	4
List-2023-1308-20	SAP	List-2023-1308-701	GLUE	0	0	0	6	6	4
List-2023-1308-21	SEA	List-2023-1308-25	OCEAN	0	0	0	80	75	31
List-2023-1308-21	SEA	List-2023-1308-26	LAKE	0	0	0	12	12	7
List-2023-1308-21	SEA	List-2023-1308-33	FLOWING BODY OF WATER	0	0	0	4	4	3
List-2023-1308-21	SEA	List-2023-1308-474	SALT	0	0	0	3	3	3
List-2023-1308-22	CALM (OF SEA)	List-2023-1308-1158	BE SILENT	0	0	0	3	3	3
List-2023-1308-22	CALM (OF SEA)	List-2023-1308-961	SILENCE	22	17	5	47	41	8
List-2023-1308-23	ROUGH (OF SEA)	List-2023-1308-29	WAVE	0	0	0	9	9	9
List-2023-1308-25	OCEAN	List-2023-1308-21	SEA	0	0	0	80	75	31
List-2023-1308-25	OCEAN	List-2023-1308-26	LAKE	0	0	0	5	5	5
List-2023-1308-26	LAKE	List-2023-1308-1303	LAGOON	0	0	0	32	32	24
List-2023-1308-26	LAKE	List-2023-1308-18	WATER	0	0	0	5	5	3
List-2023-1308-26	LAKE	List-2023-1308-21	SEA	0	0	0	12	12	7
List-2023-1308-26	LAKE	List-2023-1308-25	OCEAN	0	0	0	5	5	5
List-2023-1308-26	LAKE	List-2023-1308-33	FLOWING BODY OF WATER	0	0	0	4	4	4
List-2023-1308-26	LAKE	List-2023-1308-38	SWAMP	0	0	0	7	7	5
List-2023-1308-27	BAY	List-2023-1308-1303	LAGOON	0	0	0	5	5	4
List-2023-1308-27	BAY	List-2023-1308-799	PORT	0	0	0	4	4	3
List-2023-1308-28	CAPE	List-2023-1308-60	EDGE	0	0	0	3	3	3
List-2023-1308-28	CAPE	List-2023-1308-869	TOP	0	0	0	4	4	4
List-2023-1308-28	CAPE	List-2023-1308-872	POINTED	0	0	0	5	5	4
List-2023-1308-28	CAPE	List-2023-1308-9	NOSE	0	0	0	10	8	5
List-2023-1308-29	WAVE	List-2023-1308-23	ROUGH (OF SEA)	0	0	0	9	9	9
List-2023-1308-30	TIDE	List-2023-1308-31	LOW TIDE	42	36	7	18	14	3
List-2023-1308-30	TIDE	List-2023-1308-32	HIGH TIDE	33	30	7	25	24	5
List-2023-1308-31	LOW TIDE	List-2023-1308-30	TIDE	42	36	7	18	14	3
List-2023-1308-32	HIGH TIDE	List-2023-1308-30	TIDE	33	30	7	25	24	5
List-2023-1308-33	FLOWING BODY OF WATER	List-2023-1308-18	WATER	0	0	0	32	30	17
List-2023-1308-33	FLOWING BODY OF WATER	List-2023-1308-21	SEA	0	0	0	4	4	3
List-2023-1308-33	FLOWING BODY OF WATER	List-2023-1308-26	LAKE	0	0	0	4	4	4
List-2023-1308-33	FLOWING BODY OF WATER	List-2023-1308-34	DITCH	0	0	0	11	11	3
List-2023-1308-33	FLOWING BODY OF WATER	List-2023-1308-37	SPRING OR WELL	7	7	6	8	8	4
List-2023-1308-34	DITCH	List-2023-1308-17	CAVE	0	0	0	3	3	3
List-2023-1308-34	DITCH	List-2023-1308-33	FLOWING BODY OF WATER	0	0	0	11	11	3
List-2023-1308-34	DITCH	List-2023-1308-37	SPRING OR WELL	5	5	5	3	3	3
List-2023-1308-34	DITCH	List-2023-1308-597	FURROW	0	0	0	22	21	6
List-2023-1308-34	DITCH	List-2023-1308-696	HOLE	0	0	0	7	7	7
List-2023-1308-35	SIDE	List-2023-1308-1188	BOUNDARY	0	0	0	4	4	4
List-2023-1308-35	SIDE	List-2023-1308-16	SHORE	0	0	0	9	9	5
List-2023-1308-35	SIDE	List-2023-1308-262	RIB	0	0	0	5	5	3
List-2023-1308-35	SIDE	List-2023-1308-564	WALL (OF HOUSE)	0	0	0	6	6	5
List-2023-1308-35	SIDE	List-2023-1308-60	EDGE	0	0	0	32	32	13
List-2023-1308-35	SIDE	List-2023-1308-844	BESIDE	0	0	0	16	16	11
List-2023-1308-35	SIDE	List-2023-1308-869	TOP	0	0	0	3	3	3
List-2023-1308-35	SIDE	List-2023-1308-874	CENTER OR MIDDLE	0	0	0	3	3	3
List-2023-1308-35	SIDE	List-2023-1308-941	PART	0	0	0	10	10	5
List-2023-1308-35	SIDE	List-2023-1308-942	HALF	0	0	0	15	15	6
List-2023-1308-37	SPRING OR WELL	List-2023-1308-33	FLOWING BODY OF WATER	7	7	6	8	8	4
List-2023-1308-37	SPRING OR WELL	List-2023-1308-34	DITCH	5	5	5	3	3	3
List-2023-1308-37	SPRING OR WELL	List-2023-1308-39	WATERFALL	10	10	5	4	4	3
List-2023-1308-37	SPRING OR WELL	List-2023-1308-696	HOLE	0	0	0	4	4	3
List-2023-1308-38	SWAMP	List-2023-1308-1303	LAGOON	0	0	0	4	4	3
List-2023-1308-38	SWAMP	List-2023-1308-26	LAKE	0	0	0	7	7	5
List-2023-1308-38	SWAMP	List-2023-1308-5	MUD	0	0	0	11	11	11
List-2023-1308-38	SWAMP	List-2023-1308-6	CLAY	0	0	0	4	4	4
List-2023-1308-39	WATERFALL	List-2023-1308-37	SPRING OR WELL	10	10	5	4	4	3
List-2023-1308-40	FOREST	List-2023-1308-41	TREE	0	0	0	13	12	5
List-2023-1308-40	FOREST	List-2023-1308-42	WOOD	0	0	0	14	14	5
List-2023-1308-41	TREE	List-2023-1308-1191	WALKING STICK	0	0	0	5	5	5
List-2023-1308-41	TREE	List-2023-1308-1192	CLUB	0	0	0	10	10	10
List-2023-1308-41	TREE	List-2023-1308-288	BEAM	0	0	0	5	5	3
List-2023-1308-41	TREE	List-2023-1308-390	BOARD	0	0	0	5	5	4
List-2023-1308-41	TREE	List-2023-1308-40	FOREST	0	0	0	13	12	5
List-2023-1308-41	TREE	List-2023-1308-42	WOOD	0	0	0	108	105	38
List-2023-1308-41	TREE	List-2023-1308-43	FIREWOOD	0	0	0	11	10	10
List-2023-1308-41	TREE	List-2023-1308-583	POST	0	0	0	18	18	13
List-2023-1308-41	TREE	List-2023-1308-621	PLANT (VEGETATION)	0	0	0	16	15	12
List-2023-1308-41	TREE	List-2023-1308-637	TREE TRUNK	6	6	6	29	27	14
List-2023-1308-42	WOOD	List-2023-1308-1191	WALKING STICK	0	0	0	4	4	4
List-2023-1308-42	WOOD	List-2023-1308-1192	CLUB	0	0	0	11	11	10
List-2023-1308-42	WOOD	List-2023-1308-288	BEAM	0	0	0	7	7	3
List-2023-1308-42	WOOD	List-2023-1308-390	BOARD	0	0	0	14	14	10
List-2023-1308-42	WOOD	List-2023-1308-40	FOREST	0	0	0	14	14	5
List-2023-1308-42	WOOD	List-2023-1308-41	TREE	0	0	0	108	105	38
List-2023-1308-42	WOOD	List-2023-1308-43	FIREWOOD	0	0	0	82	64	19
List-2023-1308-42	WOOD	List-2023-1308-582	RAFTER	0	0	0	5	5	4
List-2023-1308-42	WOOD	List-2023-1308-583	POST	0	0	0	13	13	11
List-2023-1308-42	WOOD	List-2023-1308-621	PLANT (VEGETATION)	0	0	0	5	5	5
List-2023-1308-42	WOOD	List-2023-1308-637	TREE TRUNK	0	0	0	12	12	9
List-2023-1308-43	FIREWOOD	List-2023-1308-1192	CLUB	0	0	0	4	4	4
List-2023-1308-43	FIREWOOD	List-2023-1308-41	TREE	0	0	0	11	10	10
List-2023-1308-43	FIREWOOD	List-2023-1308-42	WOOD	0	0	0	82	64	19
List-2023-1308-43	FIREWOOD	List-2023-1308-70	FIRE	0	0	0	22	19	11
List-2023-1308-43	FIREWOOD	List-2023-1308-80	MATCH	0	0	0	3	3	3
List-2023-1308-44	STONE OR ROCK	List-2023-1308-11	PRECIPICE	0	0	0	64	54	6
List-2023-1308-44	STONE OR ROCK	List-2023-1308-1306	REEF	0	0	0	4	4	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-531	JEWEL	0	0	0	6	6	4
List-2023-1308-44	STONE OR ROCK	List-2023-1308-8	MOUNTAIN OR HILL	0	0	0	9	9	6
List-2023-1308-46	SKY	List-2023-1308-1209	GOD	0	0	0	4	4	3
List-2023-1308-46	SKY	List-2023-1308-1287	HEAVEN	0	0	0	99	98	30
List-2023-1308-46	SKY	List-2023-1308-62	AIR	0	0	0	7	7	4
List-2023-1308-46	SKY	List-2023-1308-63	WEATHER	0	0	0	7	7	4
List-2023-1308-46	SKY	List-2023-1308-64	CLOUD	0	0	0	15	15	6
List-2023-1308-46	SKY	List-2023-1308-852	UP	0	0	0	6	6	4
List-2023-1308-46	SKY	List-2023-1308-867	HIGH	0	0	0	5	5	4
List-2023-1308-46	SKY	List-2023-1308-869	TOP	0	0	0	6	6	5
List-2023-1308-47	SUN	List-2023-1308-48	MOON	5	5	5	4	4	4
List-2023-1308-47	SUN	List-2023-1308-57	LIGHT (RADIATION)	0	0	0	8	8	5
List-2023-1308-47	SUN	List-2023-1308-977	DAY (NOT NIGHT)	0	0	0	61	50	22
List-2023-1308-47	SUN	List-2023-1308-991	CLOCK	0	0	0	4	4	4
List-2023-1308-48	MOON	List-2023-1308-47	SUN	5	5	5	4	4	4
List-2023-1308-48	MOON	List-2023-1308-49	MONTH	0	0	0	185	156	41
List-2023-1308-49	MONTH	List-2023-1308-48	MOON	0	0	0	185	156	41
List-2023-1308-49	MONTH	List-2023-1308-57	LIGHT (RADIATION)	0	0	0	3	3	3
List-2023-1308-51	LIGHTNING	List-2023-1308-52	BOLT (OF LIGHTNING)	14	13	9	103	95	19
List-2023-1308-51	LIGHTNING	List-2023-1308-53	THUNDER	9	9	7	4	4	3
List-2023-1308-52	BOLT (OF LIGHTNING)	List-2023-1308-51	LIGHTNING	14	13	9	103	95	19
List-2023-1308-52	BOLT (OF LIGHTNING)	List-2023-1308-53	THUNDER	12	12	7	14	14	7
List-2023-1308-53	THUNDER	List-2023-1308-51	LIGHTNING	9	9	7	4	4	3
List-2023-1308-53	THUNDER	List-2023-1308-52	BOLT (OF LIGHTNING)	12	12	7	14	14	7
List-2023-1308-54	STORM	List-2023-1308-55	WIND	0	0	0	29	27	9
List-2023-1308-54	STORM	List-2023-1308-62	AIR	0	0	0	3	3	3
List-2023-1308-55	WIND	List-2023-1308-341	BREATH OR BREATHE	0	0	0	6	6	4
List-2023-1308-55	WIND	List-2023-1308-54	STORM	0	0	0	29	27	9
List-2023-1308-55	WIND	List-2023-1308-62	AIR	0	0	0	39	39	25
List-2023-1308-55	WIND	List-2023-1308-63	WEATHER	0	0	0	3	3	3
List-2023-1308-55	WIND	List-2023-1308-741	BLOW (OF WIND)	0	0	0	4	4	3
List-2023-1308-56	RAINBOW	List-2023-1308-1224	BOW	0	0	0	6	6	4
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1	WORLD	0	0	0	4	4	3
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1022	BRIGHT	0	0	0	24	21	13
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1023	LIGHT (COLOR)	0	0	0	25	23	10
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-1046	CLEAR	0	0	0	5	5	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-47	SUN	0	0	0	8	8	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-49	MONTH	0	0	0	3	3	3
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-575	TORCH OR LAMP	0	0	0	12	12	6
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-576	CANDLE	0	0	0	9	9	4
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-684	SHINE	11	11	8	7	7	7
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-70	FIRE	0	0	0	6	6	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-977	DAY (NOT NIGHT)	0	0	0	11	11	9
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-979	DAWN	8	8	7	10	10	5
List-2023-1308-57	LIGHT (RADIATION)	List-2023-1308-980	MORNING	0	0	0	4	3	3
List-2023-1308-58	DARKNESS	List-2023-1308-1025	DARK	18	15	5	36	36	12
List-2023-1308-58	DARKNESS	List-2023-1308-1027	BLACK	0	0	0	8	8	4
List-2023-1308-58	DARKNESS	List-2023-1308-1117	OBSCURE	0	0	0	14	14	7
List-2023-1308-58	DARKNESS	List-2023-1308-978	NIGHT	0	0	0	21	20	17
List-2023-1308-58	DARKNESS	List-2023-1308-983	EVENING	0	0	0	6	6	6
List-2023-1308-59	SHADE	List-2023-1308-1049	SOUL	0	0	0	11	11	7
List-2023-1308-59	SHADE	List-2023-1308-1293	GHOST	0	0	0	10	7	6
List-2023-1308-60	EDGE	List-2023-1308-11	PRECIPICE	0	0	0	6	6	4
List-2023-1308-60	EDGE	List-2023-1308-1188	BOUNDARY	0	0	0	15	15	9
List-2023-1308-60	EDGE	List-2023-1308-16	SHORE	0	0	0	57	52	14
List-2023-1308-60	EDGE	List-2023-1308-272	FACE	0	0	0	3	3	3
List-2023-1308-60	EDGE	List-2023-1308-28	CAPE	0	0	0	3	3	3
List-2023-1308-60	EDGE	List-2023-1308-286	MOUTH	0	0	0	10	9	8
List-2023-1308-60	EDGE	List-2023-1308-289	LIP	0	0	0	11	11	7
List-2023-1308-60	EDGE	List-2023-1308-35	SIDE	0	0	0	32	32	13
List-2023-1308-60	EDGE	List-2023-1308-844	BESIDE	0	0	0	6	6	4
List-2023-1308-60	EDGE	List-2023-1308-869	TOP	0	0	0	15	15	5
List-2023-1308-60	EDGE	List-2023-1308-871	END (OF SPACE)	0	0	0	19	19	6
List-2023-1308-60	EDGE	List-2023-1308-904	CORNER	0	0	0	11	11	3
List-2023-1308-60	EDGE	List-2023-1308-966	END (OF TIME)	0	0	0	7	7	3
List-2023-1308-61	DEW	List-2023-1308-65	FOG	0	0	0	6	6	5
List-2023-1308-61	DEW	List-2023-1308-67	SNOW	0	0	0	4	4	3
List-2023-1308-61	DEW	List-2023-1308-68	ICE	0	0	0	3	3	3
List-2023-1308-62	AIR	List-2023-1308-341	BREATH OR BREATHE	0	0	0	11	11	9
List-2023-1308-62	AIR	List-2023-1308-46	SKY	0	0	0	7	7	4
List-2023-1308-62	AIR	List-2023-1308-54	STORM	0	0	0	3	3	3
List-2023-1308-62	AIR	List-2023-1308-55	WIND	0	0	0	39	39	25
List-2023-1308-62	AIR	List-2023-1308-63	WEATHER	0	0	0	52	44	8
List-2023-1308-63	WEATHER	List-2023-1308-1	WORLD	0	0	0	7	7	5
List-2023-1308-63	WEATHER	List-2023-1308-1004	SEASON	0	0	0	6	6	4
List-2023-1308-63	WEATHER	List-2023-1308-1287	HEAVEN	0	0	0	3	3	3
List-2023-1308-63	WEATHER	List-2023-1308-46	SKY	0	0	0	7	7	4
List-2023-1308-63	WEATHER	List-2023-1308-55	WIND	0	0	0	3	3	3
List-2023-1308-63	WEATHER	List-2023-1308-62	AIR	0	0	0	52	44	8
List-2023-1308-63	WEATHER	List-2023-1308-951	TIME	0	0	0	28	28	11
List-2023-1308-63	WEATHER	List-2023-1308-977	DAY (NOT NIGHT)	0	0	0	10	10	8
List-2023-1308-64	CLOUD	List-2023-1308-46	SKY	0	0	0	15	15	6
List-2023-1308-64	CLOUD	List-2023-1308-65	FOG	5	5	5	58	51	19
List-2023-1308-64	CLOUD	List-2023-1308-72	SMOKE (EXHAUST)	0	0	0	10	10	6
List-2023-1308-65	FOG	List-2023-1308-61	DEW	0	0	0	6	6	5
List-2023-1308-65	FOG	List-2023-1308-64	CLOUD	5	5	5	58	51	19
List-2023-1308-65	FOG	List-2023-1308-72	SMOKE (EXHAUST)	0	0	0	6	6	6
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-18	WATER	0	0	0	11	10	7
List-2023-1308-66	RAIN (PRECIPITATION)	List-2023-1308-988	YEAR	0	0	0	4	4	3
List-2023-1308-67	SNOW	List-2023-1308-61	DEW	0	0	0	4	4	3
List-2023-1308-67	SNOW	List-2023-1308-68	ICE	0	0	0	19	19	12
List-2023-1308-68	ICE	List-2023-1308-61	DEW	0	0	0	3	3	3
List-2023-1308-68	ICE	List-2023-1308-67	SNOW	0	0	0	19	19	12
List-2023-1308-69	GLASS	List-2023-1308-440	CUP	0	0	0	3	3	3
List-2023-1308-69	GLASS	List-2023-1308-546	MIRROR	0	0	0	42	40	13
List-2023-1308-69	GLASS	List-2023-1308-562	WINDOW	0	0	0	3	3	3
List-2023-1308-70	FIRE	List-2023-1308-1028	RED	0	0	0	4	4	4
List-2023-1308-70	FIRE	List-2023-1308-1288	HELL	0	0	0	6	6	5
List-2023-1308-70	FIRE	List-2023-1308-43	FIREWOOD	0	0	0	22	19	11
List-2023-1308-70	FIRE	List-2023-1308-565	FIREPLACE	0	0	0	4	4	4
List-2023-1308-70	FIRE	List-2023-1308-57	LIGHT (RADIATION)	0	0	0	6	6	5
List-2023-1308-70	FIRE	List-2023-1308-575	TORCH OR LAMP	0	0	0	8	8	6
List-2023-1308-70	FIRE	List-2023-1308-576	CANDLE	0	0	0	4	4	4
List-2023-1308-70	FIRE	List-2023-1308-71	FLAME	0	0	0	37	36	12
List-2023-1308-70	FIRE	List-2023-1308-75	EMBERS	0	0	0	5	5	5
List-2023-1308-70	FIRE	List-2023-1308-80	MATCH	0	0	0	5	5	5
List-2023-1308-71	FLAME	List-2023-1308-70	FIRE	0	0	0	37	36	12
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-4	DUST	0	0	0	8	8	6
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-567	CHIMNEY	0	0	0	3	3	3
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-64	CLOUD	0	0	0	10	10	6
List-2023-1308-72	SMOKE (EXHAUST)	List-2023-1308-65	FOG	0	0	0	6	6	6
